Ticker,Date/Time,Open,High,Low,Close,Volume
AAM,11/30/2018,12.84,14.45,12.60,12.70,211340.00
AAM,12/21/2018,12.70,13.45,11.90,13.10,36230.00
ABR,6/30/2018,8.60,8.60,8.20,8.30,1100.00
ABR,7/27/2018,7.50,7.60,5.60,5.80,5100.00
ABR,8/30/2018,6.10,6.30,5.00,5.50,3100.00
ABR,9/28/2018,5.50,5.60,5.50,5.60,400.00
ABR,10/26/2018,5.70,5.90,5.30,5.30,2600.00
ABR,11/30/2018,5.90,5.90,5.90,5.90,100.00
ABR,12/21/2018,3.60,4.10,3.00,3.10,102008.00
AC4,5/31/2017,14.23,30.17,14.23,25.68,3900.00
AC4,6/30/2017,21.87,26.02,12.37,20.93,5900.00
AC4,7/27/2017,20.93,21.19,8.73,8.73,1200.00
AC4,8/10/2017,10.00,10.00,9.07,9.07,200.00
AC4,9/13/2017,11.95,13.73,11.95,13.73,200.00
AC4,11/30/2017,8.31,8.31,8.31,8.31,100.00
AC4,1/17/2018,11.53,11.53,11.53,11.53,800.00
AC4,4/30/2018,8.73,8.73,8.73,8.73,52400.00
AC4,5/31/2018,10.00,10.00,10.00,10.00,100.00
AC4,6/30/2018,6.00,6.00,6.00,6.00,100.00
ABI,1/29/2013,3.32,3.99,3.13,3.72,43500.00
ABI,2/28/2013,3.79,4.32,3.66,4.12,23500.00
ABI,3/29/2013,4.26,5.05,4.19,4.59,45700.00
ABI,4/26/2013,4.92,5.05,4.26,4.26,124600.00
ABI,5/31/2013,4.39,5.12,4.19,5.05,169100.00
ABI,6/28/2013,4.99,5.12,4.72,4.79,81500.00
ABI,7/29/2013,4.85,5.25,4.65,4.99,184400.00
ABI,8/15/2013,4.65,4.65,4.65,4.65,2400.00
ABI,9/26/2013,4.65,4.65,4.19,4.45,8000.00
ABI,10/24/2013,4.52,4.65,4.45,4.65,8600.00
ABI,11/29/2013,4.65,4.79,4.65,4.65,95600.00
ABI,12/30/2013,4.79,4.79,4.65,4.72,5200.00
ABI,1/20/2014,4.85,4.92,4.39,4.72,7300.00
ABI,2/26/2014,4.99,4.99,4.45,4.92,5000.00
ABI,3/31/2014,4.99,6.98,4.99,6.28,42720.00
ABI,4/23/2014,6.36,6.51,5.76,6.36,10900.00
ABI,5/27/2014,6.13,6.13,5.98,5.98,26700.00
ABI,6/30/2014,5.98,6.43,5.98,6.43,4300.00
ABI,7/29/2014,6.43,7.03,6.43,6.88,8800.00
ABI,8/29/2014,6.88,7.41,6.88,7.26,30600.00
ABI,9/30/2014,7.33,7.41,7.26,7.26,6000.00
ABI,10/24/2014,7.26,8.53,6.73,7.48,13200.00
ABI,11/26/2014,7.41,9.05,7.41,9.05,4000.00
ABI,12/30/2014,8.60,8.60,7.55,7.55,31300.00
ABI,1/29/2015,6.81,9.35,6.43,8.60,179610.00
ABI,2/27/2015,8.53,10.17,8.53,10.10,4300.00
ABI,3/31/2015,9.20,10.44,9.20,9.95,43000.00
ABI,4/21/2015,10.61,10.61,8.70,8.70,6600.00
ABI,5/29/2015,9.53,10.44,8.04,9.12,23100.00
ABI,6/24/2015,9.12,9.28,9.12,9.12,98610.00
ABI,7/31/2015,7.79,13.26,7.79,9.95,222455.00
ABI,8/31/2015,9.95,10.11,8.87,9.53,120000.00
ABI,9/30/2015,9.95,12.02,9.28,10.69,92521.00
ABI,10/29/2015,11.27,12.27,9.53,11.60,199140.00
ABI,11/30/2015,11.44,12.43,9.62,11.44,33640.00
ABI,12/31/2015,9.78,11.27,8.45,10.69,52900.00
ABI,1/29/2016,10.61,11.77,9.37,10.44,20000.00
ABI,2/29/2016,10.94,11.44,10.36,11.11,10400.00
ABI,3/31/2016,10.69,14.26,10.54,13.99,191320.00
ABI,4/29/2016,12.26,15.35,10.90,15.35,307080.00
ABI,5/31/2016,14.72,15.81,13.81,15.81,248351.00
ABI,6/30/2016,15.62,17.71,14.99,17.53,179341.00
ABI,7/29/2016,17.44,18.89,16.44,18.62,152172.00
ABI,8/31/2016,18.44,18.62,12.17,17.26,163128.00
ABI,9/30/2016,17.71,17.99,15.90,16.81,113250.00
ABI,10/31/2016,16.71,19.53,16.71,18.17,272547.00
ABI,11/30/2016,18.17,25.44,17.71,21.80,166520.00
ABI,12/30/2016,21.62,24.53,15.72,21.71,105520.00
ABI,1/25/2017,20.80,21.80,17.17,21.71,42800.00
ABI,2/28/2017,22.71,25.53,18.53,23.62,110910.00
ABI,3/31/2017,23.62,25.93,21.80,25.74,47160.00
ABI,4/28/2017,24.40,30.89,22.50,29.56,110750.00
ABI,5/31/2017,30.79,30.79,24.88,29.56,41150.00
ABI,6/30/2017,28.60,35.28,26.79,35.28,112406.00
ABI,7/31/2017,35.08,39.57,30.03,39.57,81930.00
ABI,8/31/2017,36.23,39.47,27.65,28.60,240980.00
ABI,9/29/2017,27.84,30.51,25.93,28.32,143992.00
ABI,10/31/2017,28.51,34.51,27.07,28.60,191920.00
ABI,11/30/2017,28.51,31.94,26.98,27.65,165612.00
ABI,12/29/2017,27.36,30.51,24.79,26.60,83921.00
ABI,1/31/2018,26.70,29.55,20.21,23.83,268678.00
ABI,2/28/2018,23.74,26.31,20.21,26.31,229930.00
ABI,3/30/2018,23.55,28.40,20.50,27.90,182571.00
ABI,4/27/2018,27.50,30.00,24.70,28.00,91428.00
ABI,5/31/2018,28.00,30.00,23.60,25.00,34836.00
ABI,6/29/2018,25.00,28.00,23.60,24.80,50036.00
ABI,7/31/2018,23.70,26.00,22.10,24.00,41530.00
ABI,8/31/2018,25.00,32.00,23.10,28.00,11906.00
ABI,9/28/2018,29.00,29.20,23.20,27.40,40445.00
ABI,10/31/2018,27.00,30.00,23.10,27.00,12245.00
ABI,11/30/2018,27.00,28.40,23.30,27.90,3500.00
ABI,12/20/2018,27.00,27.00,20.70,24.40,190800.00
ABT,1/31/2013,23.59,23.76,21.48,21.65,36850.00
ABT,2/28/2013,22.98,23.31,21.65,22.32,19880.00
ABT,3/28/2013,22.32,23.81,21.65,23.26,67260.00
ABT,4/26/2013,22.32,23.48,21.65,22.21,76720.00
ABT,5/31/2013,22.37,23.59,21.37,22.70,40930.00
ABT,6/28/2013,22.59,23.32,20.71,22.15,35350.00
ABT,7/31/2013,20.87,24.51,20.87,23.02,117080.00
ABT,8/30/2013,23.02,23.91,22.00,22.96,28970.00
ABT,9/30/2013,23.25,23.25,22.30,22.42,13820.00
ABT,10/29/2013,22.84,23.89,21.88,23.70,51190.00
ABT,11/29/2013,23.33,24.88,23.01,24.07,28890.00
ABT,12/31/2013,23.64,25.19,23.51,25.19,47850.00
ABT,1/27/2014,25.50,29.34,23.76,28.76,89840.00
ABT,2/28/2014,28.76,30.50,26.76,30.18,33910.00
ABT,3/28/2014,30.18,32.56,28.37,32.24,36720.00
ABT,4/29/2014,32.88,35.85,31.01,32.20,17850.00
ABT,5/30/2014,34.19,36.18,30.27,33.19,16560.00
ABT,6/30/2014,34.85,34.85,31.20,33.06,30060.00
ABT,7/30/2014,32.92,34.85,30.87,33.39,94190.00
ABT,8/29/2014,33.25,35.92,32.63,34.21,28440.00
ABT,9/30/2014,33.86,37.28,32.91,36.94,33270.00
ABT,10/31/2014,34.89,37.32,34.55,37.32,50230.00
ABT,11/28/2014,36.61,46.82,35.20,43.30,150960.00
ABT,12/31/2014,40.83,44.35,35.20,36.96,53290.00
ABT,1/30/2015,36.96,41.54,36.56,36.92,44530.00
ABT,2/27/2015,36.92,37.65,36.19,36.92,19140.00
ABT,3/31/2015,37.28,39.09,35.47,39.09,56740.00
ABT,4/27/2015,38.73,40.21,36.49,37.08,11480.00
ABT,5/29/2015,37.23,43.19,37.23,40.58,20650.00
ABT,6/30/2015,40.21,40.21,38.35,39.84,15530.00
ABT,7/31/2015,39.46,45.13,38.35,45.13,16460.00
ABT,8/31/2015,45.13,47.42,37.71,41.31,21280.00
ABT,9/30/2015,40.54,42.07,37.02,39.78,9740.00
ABT,10/30/2015,39.01,44.02,38.63,42.84,106800.00
ABT,11/30/2015,42.84,42.84,40.09,40.87,20460.00
ABT,12/31/2015,41.26,41.27,36.78,38.12,48300.00
ABT,1/29/2016,38.12,38.29,36.78,37.66,61450.00
ABT,2/29/2016,37.90,39.09,36.70,39.01,74410.00
ABT,3/31/2016,39.01,40.69,37.66,39.33,93840.00
ABT,4/29/2016,38.29,40.69,37.42,39.65,143970.00
ABT,5/31/2016,39.65,39.65,37.66,38.30,20790.00
ABT,6/30/2016,38.13,41.49,37.50,38.61,84850.00
ABT,7/29/2016,38.69,40.69,37.90,39.89,48370.00
ABT,8/31/2016,39.89,41.11,37.90,40.35,73940.00
ABT,9/30/2016,40.35,40.69,36.99,39.09,61570.00
ABT,10/31/2016,38.67,41.19,35.98,37.07,32720.00
ABT,11/30/2016,34.51,40.35,34.51,36.57,39610.00
ABT,12/30/2016,36.94,37.20,33.67,36.99,14400.00
ABT,1/25/2017,36.94,38.67,34.97,38.25,28610.00
ABT,2/28/2017,38.67,39.50,36.07,37.35,64990.00
ABT,3/31/2017,37.74,37.92,35.19,37.48,25330.00
ABT,4/28/2017,36.07,38.40,35.19,36.07,30150.00
ABT,5/31/2017,35.19,40.47,34.92,39.24,58200.00
ABT,6/30/2017,39.06,41.92,33.43,34.77,121750.00
ABT,7/31/2017,34.77,37.02,29.35,30.70,73710.00
ABT,8/31/2017,32.46,33.86,30.79,32.42,23400.00
ABT,9/29/2017,33.37,33.41,29.80,30.25,14430.00
ABT,10/31/2017,31.38,31.97,23.03,24.16,82890.00
ABT,11/30/2017,24.07,26.46,21.85,26.46,113900.00
ABT,12/29/2017,26.28,27.45,24.65,27.09,59100.00
ABT,1/31/2018,26.05,31.64,26.05,30.90,67650.00
ABT,2/28/2018,30.89,32.57,28.75,31.41,14580.00
ABT,3/30/2018,31.26,35.27,28.10,34.43,38200.00
ABT,4/27/2018,32.25,36.25,31.68,33.73,19880.00
ABT,5/31/2018,31.68,35.36,29.92,35.08,11180.00
ABT,6/29/2018,33.87,36.20,32.43,35.36,354530.00
ABT,7/31/2018,33.18,40.38,32.57,40.10,33590.00
ABT,8/31/2018,40.10,40.10,33.80,35.00,9560.00
ABT,9/28/2018,35.00,42.00,33.45,41.30,26670.00
ABT,10/31/2018,44.00,46.75,36.85,41.05,37220.00
ABT,11/30/2018,40.00,47.95,36.80,43.10,41120.00
ABT,12/21/2018,43.10,45.70,42.30,43.00,21590.00
ACB,1/31/2013,11.30,13.17,11.30,12.27,25743200.00
ACB,2/28/2013,12.13,12.48,11.23,11.44,8992100.00
ACB,3/29/2013,11.51,12.13,10.96,11.37,4293900.00
ACB,4/26/2013,11.23,11.79,10.89,11.10,5274700.00
ACB,5/31/2013,11.16,12.51,11.09,11.94,8912800.00
ACB,6/28/2013,12.01,12.30,11.43,11.65,10390200.00
ACB,7/31/2013,11.57,11.72,11.36,11.43,6054850.00
ACB,8/30/2013,11.43,11.50,10.27,11.14,4875925.00
ACB,9/30/2013,10.92,11.28,10.92,11.21,3509926.00
ACB,10/31/2013,11.28,11.50,11.21,11.28,3403491.00
ACB,11/29/2013,11.21,11.43,11.14,11.28,1876871.00
ACB,12/31/2013,11.28,11.36,11.14,11.28,3490735.00
ACB,1/27/2014,11.36,12.01,11.28,11.72,2451830.00
ACB,2/28/2014,11.72,12.95,11.57,12.37,6542069.00
ACB,3/31/2014,12.37,12.87,11.79,12.37,8148113.00
ACB,4/29/2014,12.30,12.44,11.72,11.86,4168514.00
ACB,5/30/2014,11.86,12.04,11.14,11.89,2236372.00
ACB,6/30/2014,11.81,12.04,11.59,11.66,2314623.00
ACB,7/31/2014,11.74,11.81,11.59,11.66,2631807.00
ACB,8/29/2014,11.74,11.74,11.51,11.74,1787344.00
ACB,9/30/2014,11.74,11.81,11.44,11.51,4246694.00
ACB,10/31/2014,11.51,11.59,11.21,11.59,5468224.00
ACB,11/28/2014,11.59,12.50,11.44,11.51,3010883.00
ACB,12/31/2014,11.66,11.97,11.44,11.66,3077449.00
ACB,1/30/2015,11.66,13.78,11.44,13.03,7534477.00
ACB,2/27/2015,12.95,13.40,11.28,12.88,3681142.00
ACB,3/31/2015,13.03,13.63,11.59,12.65,4555521.00
ACB,4/27/2015,12.65,12.80,12.34,12.72,1457237.00
ACB,5/29/2015,12.80,15.57,12.19,15.26,6973001.00
ACB,6/30/2015,15.02,18.58,15.02,16.21,18849536.00
ACB,7/31/2015,16.28,19.13,15.97,17.08,22401968.00
ACB,8/31/2015,17.07,17.07,13.12,14.47,11317481.00
ACB,9/30/2015,14.55,16.13,14.07,15.34,6002701.00
ACB,10/30/2015,15.26,16.60,13.83,16.44,6332069.00
ACB,11/30/2015,16.44,17.00,14.23,15.34,2225344.00
ACB,12/31/2015,15.41,15.65,15.02,15.65,1863061.00
ACB,1/29/2016,15.65,16.52,14.62,15.02,2217166.00
ACB,2/29/2016,14.94,17.07,14.39,15.57,2433405.00
ACB,3/31/2016,15.57,15.65,13.91,14.47,2844896.00
ACB,4/29/2016,14.62,14.78,13.83,14.15,1671826.00
ACB,5/31/2016,13.99,15.65,13.91,14.55,4356161.00
ACB,6/30/2016,14.78,15.18,14.23,15.02,1867240.00
ACB,7/29/2016,14.78,15.41,14.07,14.31,4116321.00
ACB,8/31/2016,14.23,14.31,13.68,14.23,1940793.00
ACB,9/30/2016,14.23,14.55,13.44,14.47,3262101.00
ACB,10/31/2016,14.55,15.65,14.47,15.02,8477512.00
ACB,11/30/2016,15.02,15.41,14.23,15.10,4160814.00
ACB,12/30/2016,13.91,14.39,13.12,13.91,5275316.00
ACB,1/25/2017,13.99,18.81,13.99,18.66,16499032.00
ACB,2/28/2017,18.66,19.37,17.47,18.10,20742848.00
ACB,3/31/2017,18.02,20.47,17.39,19.37,75007344.00
ACB,4/28/2017,19.37,20.32,17.47,18.34,45978580.00
ACB,5/31/2017,18.34,20.39,18.18,19.76,57079668.00
ACB,6/30/2017,19.76,21.42,19.29,20.48,50634068.00
ACB,7/31/2017,20.55,21.26,19.29,20.55,28319634.00
ACB,8/31/2017,20.63,23.32,19.92,22.69,40690224.00
ACB,9/29/2017,22.69,26.17,21.66,24.19,30714078.00
ACB,10/31/2017,24.27,26.56,21.90,24.19,41878880.00
ACB,11/30/2017,24.19,28.06,23.16,27.59,43913576.00
ACB,12/29/2017,27.67,29.64,25.22,29.17,66946652.00
ACB,1/31/2018,29.25,33.83,29.09,32.97,111844520.00
ACB,2/28/2018,32.96,37.47,28.54,37.16,68113216.00
ACB,3/30/2018,37.15,42.43,34.70,40.61,95366936.00
ACB,4/27/2018,40.69,44.87,31.82,36.87,83349184.00
ACB,5/31/2018,37.39,42.52,28.35,34.78,72845648.00
ACB,6/29/2018,34.78,38.26,30.87,30.96,87418944.00
ACB,7/31/2018,30.96,32.61,25.22,30.96,114705328.00
ACB,8/31/2018,31.13,34.52,30.18,34.00,106073280.00
ACB,9/28/2018,33.83,34.70,30.80,34.10,71305576.00
ACB,10/31/2018,34.10,34.40,27.50,30.30,80164624.00
ACB,11/30/2018,30.30,30.60,26.80,29.80,63465440.00
ACB,12/21/2018,29.90,32.50,27.50,29.40,36359560.00
ACE,1/14/2013,5.09,5.22,5.09,5.22,14000.00
ACE,2/28/2013,5.22,5.22,4.89,4.89,14600.00
ACE,4/25/2013,4.93,5.47,4.93,5.47,2800.00
ACE,5/24/2013,5.55,5.55,5.11,5.20,9100.00
ACE,6/25/2013,4.93,5.20,4.93,5.20,200.00
ACE,7/25/2013,5.69,5.69,5.33,5.33,11000.00
ACE,9/27/2013,7.46,7.46,7.09,7.09,2000.00
ACE,10/24/2013,6.38,6.38,6.38,6.38,14800.00
ACE,11/29/2013,5.76,6.33,5.62,5.62,21000.00
ACE,12/24/2013,6.14,6.14,5.95,6.14,17500.00
ACE,1/17/2014,6.38,6.99,6.38,6.90,8900.00
ACE,2/28/2014,6.90,10.39,6.90,8.74,15600.00
ACE,3/31/2014,8.13,8.46,6.61,7.55,31200.00
ACE,4/29/2014,8.30,10.36,7.50,10.36,6700.00
ACE,5/29/2014,9.56,9.56,7.14,8.96,10834.00
ACE,6/27/2014,8.05,9.71,8.05,9.71,648.00
ACE,7/28/2014,9.71,10.06,8.55,8.60,5800.00
ACE,8/29/2014,8.60,9.81,8.60,9.81,17100.00
ACE,9/23/2014,9.55,10.09,9.55,10.09,13800.00
ACE,10/23/2014,10.09,10.09,9.55,10.09,4100.00
ACE,11/30/2014,10.35,10.35,10.35,10.35,1500.00
ACE,12/22/2014,10.09,10.51,10.09,10.51,19200.00
ACE,1/21/2015,10.35,10.35,10.09,10.09,6000.00
ACE,2/24/2015,10.62,10.62,10.62,10.62,1100.00
ACE,3/25/2015,11.41,11.41,10.45,10.45,6500.00
ACE,4/21/2015,10.50,11.17,10.50,10.56,22000.00
ACE,5/26/2015,10.62,10.62,9.39,10.50,24300.00
ACE,6/30/2015,11.12,11.12,10.17,10.62,24000.00
ACE,7/30/2015,10.62,11.48,9.61,11.07,60050.00
ACE,8/25/2015,11.07,12.71,10.80,12.37,4110.00
ACE,9/23/2015,11.82,12.23,10.87,10.87,5000.00
ACE,10/29/2015,11.41,12.50,11.41,12.23,15600.00
ACE,11/30/2015,12.23,12.23,11.55,11.89,2500.00
ACE,12/23/2015,11.55,12.23,11.55,11.96,10320.00
ACE,1/29/2016,12.23,12.77,11.55,11.55,7900.00
ACE,2/29/2016,10.19,12.91,10.19,12.57,3400.00
ACE,3/31/2016,12.57,18.93,12.57,18.93,60620.00
ACE,4/29/2016,18.22,24.84,17.80,21.57,95400.00
ACE,5/31/2016,21.43,22.42,17.94,20.50,89905.00
ACE,6/30/2016,19.65,26.12,19.57,22.78,241095.00
ACE,7/29/2016,22.71,23.85,21.14,21.92,282140.00
ACE,8/31/2016,21.50,25.92,15.66,24.98,462968.00
ACE,9/30/2016,24.12,26.00,23.03,23.34,171680.00
ACE,10/31/2016,22.72,24.20,22.72,23.19,99337.00
ACE,11/29/2016,21.78,23.26,21.54,21.70,16900.00
ACE,12/30/2016,21.93,22.56,19.12,21.31,18800.00
ACE,1/25/2017,20.30,21.47,20.06,21.08,35500.00
ACE,2/28/2017,21.08,24.20,20.69,23.26,99413.00
ACE,3/31/2017,22.48,23.96,21.45,23.64,341730.00
ACE,4/28/2017,23.64,24.29,20.24,21.86,160930.00
ACE,5/31/2017,21.86,23.48,21.53,22.18,60300.00
ACE,6/30/2017,22.26,23.88,21.86,22.67,49932.00
ACE,7/28/2017,23.48,23.48,22.10,22.59,37130.00
ACE,8/31/2017,22.59,24.28,22.14,22.23,72152.00
ACE,9/29/2017,22.23,24.15,21.79,23.10,32406.00
ACE,10/30/2017,22.23,26.68,21.79,21.97,46106.00
ACE,11/30/2017,21.97,25.11,21.97,22.67,23323.00
ACE,12/29/2017,22.66,25.72,22.23,23.45,6400.00
ACE,1/31/2018,26.15,26.85,21.79,22.49,48100.00
ACE,2/28/2018,25.10,26.59,21.79,24.23,21492.00
ACE,3/30/2018,23.27,27.29,21.36,23.10,75292.00
ACE,4/27/2018,23.10,25.27,21.74,21.74,62812.00
ACE,5/31/2018,22.10,31.43,20.65,23.28,34616.00
ACE,6/26/2018,20.11,23.46,19.48,22.19,15878.00
ACE,7/31/2018,19.21,25.37,16.31,22.83,28836.00
ACE,8/31/2018,22.28,25.82,22.10,23.80,55649.00
ACE,9/26/2018,22.30,24.10,18.50,23.70,5140.00
ACE,10/31/2018,23.80,24.50,21.00,23.60,69330.00
ACE,11/30/2018,23.60,24.00,20.00,22.00,16610.00
ACE,12/20/2018,23.50,23.50,20.00,20.60,19610.00
ACC,1/31/2013,14.72,15.98,14.55,15.76,179050.00
ACC,2/28/2013,15.30,15.98,15.18,15.53,168120.00
ACC,3/29/2013,15.53,19.48,15.47,17.48,415180.00
ACC,4/26/2013,17.19,18.16,16.61,16.62,99980.00
ACC,5/31/2013,16.61,20.11,16.61,19.88,413640.00
ACC,6/28/2013,20.05,20.05,16.58,17.24,222610.00
ACC,7/31/2013,17.17,17.62,16.26,16.58,113960.00
ACC,8/30/2013,16.58,16.58,15.41,15.61,41520.00
ACC,9/30/2013,15.54,15.93,15.15,15.54,73550.00
ACC,10/30/2013,15.54,17.75,15.54,16.65,152000.00
ACC,11/28/2013,16.71,17.24,16.71,17.24,165990.00
ACC,12/31/2013,16.84,17.43,16.78,17.24,94410.00
ACC,1/27/2014,17.23,18.73,16.91,18.47,81860.00
ACC,2/28/2014,17.56,19.51,17.56,19.51,54730.00
ACC,3/31/2014,19.18,21.53,19.18,21.53,202810.00
ACC,4/29/2014,20.16,21.07,18.21,20.94,35590.00
ACC,5/29/2014,20.81,20.81,18.40,19.19,9920.00
ACC,6/30/2014,19.18,21.92,18.99,20.06,182560.00
ACC,7/31/2014,20.05,21.41,18.62,19.34,19280.00
ACC,8/27/2014,19.19,20.06,19.05,20.06,8230.00
ACC,9/30/2014,20.05,20.06,18.62,19.48,33030.00
ACC,10/31/2014,19.48,20.48,17.91,19.91,13680.00
ACC,11/27/2014,19.34,20.77,19.19,20.34,9000.00
ACC,12/31/2014,20.77,23.64,19.62,22.85,20930.00
ACC,1/29/2015,23.63,24.85,21.77,24.71,1410.00
ACC,2/27/2015,23.56,25.79,21.70,23.64,1310.00
ACC,3/31/2015,24.64,25.78,21.92,23.49,8660.00
ACC,4/24/2015,22.35,24.71,20.84,23.64,4490.00
ACC,5/29/2015,25.07,25.07,20.84,22.20,5500.00
ACC,6/30/2015,23.63,23.63,20.73,22.22,43360.00
ACC,7/31/2015,22.22,22.30,20.18,20.73,21330.00
ACC,8/31/2015,21.20,21.75,18.15,20.58,31010.00
ACC,9/30/2015,20.57,20.73,18.93,20.73,2670.00
ACC,10/30/2015,19.95,22.22,19.32,19.95,21130.00
ACC,11/27/2015,19.95,20.34,18.62,19.09,31070.00
ACC,12/31/2015,19.17,19.56,16.82,19.01,40700.00
ACC,1/29/2016,17.99,18.85,16.82,17.92,14620.00
ACC,2/29/2016,17.29,20.73,16.74,20.73,64580.00
ACC,3/31/2016,20.73,22.22,18.78,21.12,59840.00
ACC,4/29/2016,20.89,23.00,20.81,23.00,26640.00
ACC,5/31/2016,22.69,24.25,21.51,23.32,95030.00
ACC,6/29/2016,23.83,23.83,22.20,22.97,59900.00
ACC,7/29/2016,23.06,27.24,23.06,25.02,147840.00
ACC,8/31/2016,24.85,27.16,24.85,26.05,100800.00
ACC,9/30/2016,26.05,28.95,25.62,27.84,139940.00
ACC,10/31/2016,26.22,27.33,24.68,25.54,28660.00
ACC,11/30/2016,24.77,25.88,23.31,25.54,105830.00
ACC,12/30/2016,25.45,26.48,23.49,26.48,34890.00
ACC,1/25/2017,26.47,27.33,24.77,25.96,54330.00
ACC,2/28/2017,26.82,26.82,24.08,25.11,11280.00
ACC,3/31/2017,24.68,25.62,24.08,25.11,21280.00
ACC,4/28/2017,25.11,25.62,22.20,23.70,40210.00
ACC,5/31/2017,23.14,23.23,20.50,21.74,101080.00
ACC,6/30/2017,21.69,24.69,21.18,24.69,98980.00
ACC,7/31/2017,24.50,24.59,22.67,23.59,16630.00
ACC,8/31/2017,23.68,23.95,21.26,22.86,10710.00
ACC,9/29/2017,22.03,22.95,21.26,22.13,12280.00
ACC,10/31/2017,22.13,23.22,20.57,21.39,33320.00
ACC,11/30/2017,21.39,21.94,19.20,20.11,70180.00
ACC,12/29/2017,20.11,20.48,18.28,18.47,69390.00
ACC,1/31/2018,18.38,19.11,18.28,18.38,30310.00
ACC,2/28/2018,18.29,20.39,17.10,18.38,14800.00
ACC,3/28/2018,18.38,20.11,18.01,18.74,38770.00
ACC,4/27/2018,19.11,19.66,17.00,18.65,8930.00
ACC,5/31/2018,18.65,19.93,17.46,18.29,12860.00
ACC,6/29/2018,18.29,20.00,17.70,17.90,24520.00
ACC,7/31/2018,17.95,18.30,17.10,17.90,20130.00
ACC,8/31/2018,17.90,19.00,17.20,19.00,1570.00
ACC,9/28/2018,18.50,19.15,17.50,19.00,14860.00
ACC,10/31/2018,18.70,19.00,17.50,18.65,23060.00
ACC,11/30/2018,18.15,19.85,18.00,19.10,21770.00
ACC,12/21/2018,19.95,21.90,19.60,21.80,46270.00
ACS,7/31/2017,18.99,18.99,18.71,18.71,1400.00
ACS,9/25/2017,16.09,16.09,8.89,8.89,2400.00
ACS,10/31/2017,7.76,13.10,6.92,13.10,43930.00
ACS,11/27/2017,13.10,13.19,10.29,13.10,20344.00
ACS,12/29/2017,13.28,14.22,11.60,13.28,2200.00
ACS,1/25/2018,11.23,12.91,11.23,12.91,2014.00
ACS,2/23/2018,11.23,13.19,11.23,13.19,4800.00
ACS,4/17/2018,13.19,13.19,13.19,13.19,166.00
ACS,5/31/2018,13.28,13.28,13.28,13.28,1000.00
ACS,6/30/2018,14.50,14.50,14.50,14.50,3000.00
ACS,7/31/2018,13.50,13.50,13.50,13.50,200.00
ACS,9/10/2018,8.10,8.10,8.10,8.10,529.00
ACS,10/23/2018,9.30,13.90,9.30,13.90,652.00
ACL,1/31/2013,10.16,10.65,9.11,9.60,316160.00
ACL,2/28/2013,9.59,10.16,9.03,9.60,257680.00
ACL,3/29/2013,9.43,9.97,9.30,9.72,139640.00
ACL,4/26/2013,9.72,9.97,9.04,9.47,315170.00
ACL,5/31/2013,9.30,9.72,8.87,9.38,147670.00
ACL,6/28/2013,9.13,9.97,8.87,9.30,93350.00
ACL,7/31/2013,8.87,9.47,7.86,8.62,54770.00
ACL,8/30/2013,8.03,8.96,7.61,8.20,71630.00
ACL,9/30/2013,7.86,8.45,7.27,7.35,18170.00
ACL,10/31/2013,7.18,8.03,6.76,8.03,154650.00
ACL,11/29/2013,8.03,8.45,7.44,8.03,144750.00
ACL,12/30/2013,8.03,8.87,7.77,8.03,752660.00
ACL,1/27/2014,8.45,8.45,7.52,7.94,61880.00
ACL,2/28/2014,8.03,8.70,7.86,8.37,367370.00
ACL,3/31/2014,8.45,10.14,8.03,8.87,465760.00
ACL,4/25/2014,8.87,9.30,8.03,8.70,355550.00
ACL,5/30/2014,8.70,8.70,7.69,8.20,25460.00
ACL,6/30/2014,7.94,8.37,7.61,7.86,44580.00
ACL,7/31/2014,7.94,8.37,7.69,8.03,127570.00
ACL,8/29/2014,7.86,8.70,7.86,8.28,123650.00
ACL,9/30/2014,8.37,11.49,8.37,10.56,1761590.00
ACL,10/31/2014,10.65,10.73,9.55,9.97,384760.00
ACL,11/28/2014,9.97,10.82,9.72,9.80,267890.00
ACL,12/31/2014,10.06,10.22,9.04,9.63,117030.00
ACL,1/30/2015,9.72,10.39,8.51,9.22,145240.00
ACL,2/27/2015,8.86,9.13,7.89,8.60,68490.00
ACL,3/31/2015,8.68,8.95,8.15,8.68,59070.00
ACL,4/24/2015,8.68,8.68,7.71,8.24,32050.00
ACL,5/29/2015,8.06,8.33,7.62,8.06,47310.00
ACL,6/30/2015,8.24,8.33,7.35,7.35,364840.00
ACL,7/31/2015,7.35,8.15,7.27,7.89,423510.00
ACL,8/28/2015,7.89,8.51,7.53,8.33,360600.00
ACL,9/28/2015,8.15,8.86,8.06,8.77,147980.00
ACL,10/30/2015,8.51,8.77,7.97,8.51,106870.00
ACL,11/30/2015,8.06,8.68,7.80,8.51,47010.00
ACL,12/31/2015,8.33,8.51,7.89,8.51,44120.00
ACL,1/29/2016,8.51,8.80,7.97,8.61,38110.00
ACL,2/29/2016,8.51,9.27,8.23,8.70,28450.00
ACL,3/30/2016,8.70,8.99,8.32,8.89,14310.00
ACL,4/29/2016,8.51,9.55,8.51,9.08,33520.00
ACL,5/31/2016,9.36,9.36,8.51,8.89,92390.00
ACL,6/29/2016,8.89,9.27,8.32,8.89,31420.00
ACL,7/29/2016,8.51,8.89,7.95,8.89,45690.00
ACL,8/29/2016,8.61,8.99,8.23,8.51,52910.00
